Place_ID X Date,target
8D39BT5 X 2020-03-26,3.942273833013002
8D39BT5 X 2020-03-27,3.6648695826412903
8D39BT5 X 2020-03-28,3.763627822796698
8D39BT5 X 2020-03-29,3.7989546265474665
8D39BT5 X 2020-03-30,3.6462400891978906
8D39BT5 X 2020-03-31,3.1837267256243047
8D39BT5 X 2020-04-01,2.972159658738205
8D39BT5 X 2020-04-02,3.808269941789951
8D39BT5 X 2020-04-03,4.110719960670922
8D39BT5 X 2020-04-04,3.870639943669355
8F0DFNG X 2020-01-03,3.877259399192287
8F0DFNG X 2020-01-07,3.5833839311245494
8F0DFNG X 2020-01-08,3.6829947409483728
8F0DFNG X 2020-01-09,3.4120399283771286
8F0DFNG X 2020-01-10,3.5771275420606723
8F0DFNG X 2020-01-11,3.0545576992259558
8F0DFNG X 2020-01-12,3.6393376403185744
8F0DFNG X 2020-01-13,3.7271995586545685
8F0DFNG X 2020-01-14,3.1032271989925295
8F0DFNG X 2020-01-15,3.327409178551741
8F0DFNG X 2020-01-16,3.8782224655384514
8F0DFNG X 2020-01-17,3.584833387431831
8F0DFNG X 2020-01-18,3.532762893233689
8F0DFNG X 2020-01-19,3.3001155091966483
8F0DFNG X 2020-01-20,2.70350732774867
8F0DFNG X 2020-01-21,3.446145817182547
8F0DFNG X 2020-01-22,3.5624351232693705
8F0DFNG X 2020-01-23,3.657990948872346
8F0DFNG X 2020-01-24,3.717273874843948
8F0DFNG X 2020-01-25,3.627457227027877
8F0DFNG X 2020-01-26,3.6487961026002242
8F0DFNG X 2020-01-27,3.3979523363480597
8F0DFNG X 2020-01-29,3.3349681243379314
8F0DFNG X 2020-01-30,3.5465273788909535
8F0DFNG X 2020-01-31,3.2620587390868723
8F0DFNG X 2020-02-01,3.626253903609443
8F0DFNG X 2020-02-02,3.639073588437576
8F0DFNG X 2020-02-03,3.740640611337244
8F0DFNG X 2020-02-04,3.395013242464699
8F0DFNG X 2020-02-05,3.332711641765974
8F0DFNG X 2020-02-06,3.579825130024962
8F0DFNG X 2020-02-07,3.639783719959844
8F0DFNG X 2020-02-08,3.732393771980613
8F0DFNG X 2020-02-09,3.842631644690119
8F0DFNG X 2020-02-10,3.328284561585252
8F0DFNG X 2020-02-11,3.703133175218065
8F0DFNG X 2020-02-12,3.888017386751976
8F0DFNG X 2020-02-13,3.3071924538443342
8F0DFNG X 2020-02-14,3.8377024242526128
8F0DFNG X 2020-02-17,3.609151196886046
8F0DFNG X 2020-02-18,3.4917441023976306
8F0DFNG X 2020-02-19,3.477896299757078
8F0DFNG X 2020-02-20,3.6287201298999143
8F0DFNG X 2020-02-21,3.936771080152135
8F0DFNG X 2020-02-22,3.7324497516200026
8F0DFNG X 2020-02-23,3.813159071264435
8F0DFNG X 2020-02-24,3.398206003087892
8F0DFNG X 2020-02-25,3.6135241942181664
8F0DFNG X 2020-02-26,3.2983634220941287
8F0DFNG X 2020-02-27,3.1937386103739573
8F0DFNG X 2020-02-28,3.287419802130353
8F0DFNG X 2020-02-29,3.462302607602216
8F0DFNG X 2020-03-01,3.2184335391076626
8F0DFNG X 2020-03-02,2.995237503943248
8F0DFNG X 2020-03-03,2.701673409093098
8F0DFNG X 2020-03-04,3.110964733692314
8F0DFNG X 2020-03-05,3.4357709149077293
8F0DFNG X 2020-03-06,3.0091863705049677
8F0DFNG X 2020-03-07,3.0091172327732636
8F0DFNG X 2020-03-08,3.6538779397261214
8F0DFNG X 2020-03-09,3.8002935683962082
8F0DFNG X 2020-03-10,3.5773796918229124
8F0DFNG X 2020-03-11,3.4198559748239643
8F0DFNG X 2020-03-12,3.6126551944907046
8F0DFNG X 2020-03-13,3.615527305541492
8F0DFNG X 2020-03-14,3.57156078333362
8F0DFNG X 2020-03-15,3.812398386331486
8F0DFNG X 2020-03-16,3.9603885178418192
8F0DFNG X 2020-03-17,3.39086773701652
8F0DFNG X 2020-03-18,3.6204682179143193
8F0DFNG X 2020-03-19,3.4067082767882733
8F0DFNG X 2020-03-20,3.613833446633091
8F0DFNG X 2020-03-21,3.5951906172887047
8F0DFNG X 2020-03-22,3.645824479993836
8F0DFNG X 2020-03-23,3.6856172670939333
8F0DFNG X 2020-03-27,3.476394004480998
8F0DFNG X 2020-03-28,4.1474640105133975
8F0DFNG X 2020-03-29,4.046134619350943
8F0DFNG X 2020-03-30,3.2114088994597223
8F0DFNG X 2020-03-31,3.1149855635521897
8F0DFNG X 2020-04-01,3.1148240759920283
8F0DFNG X 2020-04-02,3.6082792434048634
8F0DFNG X 2020-04-03,3.060651029005716
8F0DFNG X 2020-04-04,3.7946002234493053
8RC2FY4 X 2020-01-02,4.521896811468088
8RC2FY4 X 2020-01-03,4.934004030864036
8RC2FY4 X 2020-01-04,4.661050176953635
8RC2FY4 X 2020-01-05,4.586669281947959
8RC2FY4 X 2020-01-06,4.2935136958686035
8RC2FY4 X 2020-01-07,4.731699692232366
8RC2FY4 X 2020-01-08,4.7287277765863935
8RC2FY4 X 2020-01-09,4.825950103602342
8RC2FY4 X 2020-01-10,4.502952615122556
8RC2FY4 X 2020-01-11,4.334471953982817
8RC2FY4 X 2020-01-12,4.225546029420373
8RC2FY4 X 2020-01-13,4.6145929831563866
8RC2FY4 X 2020-01-14,4.336733495508048
8RC2FY4 X 2020-01-15,4.5666477800466865
8RC2FY4 X 2020-01-16,4.273136346281085
8RC2FY4 X 2020-01-17,4.05141297866172
8RC2FY4 X 2020-01-18,4.316714340021134
8RC2FY4 X 2020-01-19,4.431648164545498
8RC2FY4 X 2020-01-20,4.371435880735121
8RC2FY4 X 2020-01-21,4.443175420792621
8RC2FY4 X 2020-01-22,4.572089375814947
8RC2FY4 X 2020-01-23,4.627103673524454
8RC2FY4 X 2020-01-24,4.647133698005529
8RC2FY4 X 2020-01-25,4.049925816477051
8RC2FY4 X 2020-01-26,4.102127029044835
8RC2FY4 X 2020-01-27,4.452680753646585
8RC2FY4 X 2020-01-28,4.674549316705058
8RC2FY4 X 2020-01-29,4.664820463603828
8RC2FY4 X 2020-01-30,4.831145361247879
8RC2FY4 X 2020-01-31,4.651077905667092
8RC2FY4 X 2020-02-01,4.355457712201869
8RC2FY4 X 2020-02-02,4.719471800364232
8RC2FY4 X 2020-02-03,4.497964387643742
8RC2FY4 X 2020-02-04,4.255242479749639
8RC2FY4 X 2020-02-05,3.951811779628356
8RC2FY4 X 2020-02-06,4.077479641593994
8RC2FY4 X 2020-02-07,4.066435373111896
8RC2FY4 X 2020-02-08,4.293181774888449
8RC2FY4 X 2020-02-09,4.540680561721748
8RC2FY4 X 2020-02-10,4.371290746201415
8RC2FY4 X 2020-02-11,4.354839334225083
8RC2FY4 X 2020-02-12,4.516400186317048
8RC2FY4 X 2020-02-13,4.529897453513272
8RC2FY4 X 2020-02-14,3.9710427722052035
8RC2FY4 X 2020-02-15,3.93908918677856
8RC2FY4 X 2020-02-16,3.8664122915632513
8RC2FY4 X 2020-02-17,4.311232508526773
8RC2FY4 X 2020-02-18,4.304357639359008
8RC2FY4 X 2020-02-19,4.7510592415540165
8RC2FY4 X 2020-02-20,4.703551224681146
8RC2FY4 X 2020-02-21,4.60618491856699
8RC2FY4 X 2020-02-22,4.544986725831203
8RC2FY4 X 2020-02-23,4.530878153224261
8RC2FY4 X 2020-02-24,4.496844831082903
8RC2FY4 X 2020-02-25,4.618347786760161
8RC2FY4 X 2020-02-26,4.551985897471851
8RC2FY4 X 2020-02-27,4.475620829345791
8RC2FY4 X 2020-02-28,4.3878100883014834
8RC2FY4 X 2020-02-29,4.5456805347456894
8RC2FY4 X 2020-03-01,4.328004143127753
8RC2FY4 X 2020-03-02,4.329234813838348
8RC2FY4 X 2020-03-03,4.329034356823932
8RC2FY4 X 2020-03-04,4.132527802656427
8RC2FY4 X 2020-03-05,4.343274359116413
8RC2FY4 X 2020-03-06,4.233100448167299
8RC2FY4 X 2020-03-07,4.018605719284571
8RC2FY4 X 2020-03-08,4.055600927251215
8RC2FY4 X 2020-03-09,3.8401578674416035
8RC2FY4 X 2020-03-10,4.203008675045806
8RC2FY4 X 2020-03-11,4.5476879422844085
8RC2FY4 X 2020-03-12,4.557870101227996
8RC2FY4 X 2020-03-13,4.058923907763926
8RC2FY4 X 2020-03-14,4.294135115419041
8RC2FY4 X 2020-03-15,4.603108409601411
8RC2FY4 X 2020-03-16,4.5132555677491615
8RC2FY4 X 2020-03-17,4.329918545727636
8RC2FY4 X 2020-03-18,4.068178257696296
8RC2FY4 X 2020-03-19,4.02608473326157
8RC2FY4 X 2020-03-20,4.429370126443621
8RC2FY4 X 2020-03-21,4.200037223684513
8RC2FY4 X 2020-03-22,4.18328866763944
8RC2FY4 X 2020-03-23,4.223049600735299
8RC2FY4 X 2020-03-24,4.142163499080645
8RC2FY4 X 2020-03-25,4.161651672409114
8RC2FY4 X 2020-03-26,3.8762447151144794
8RC2FY4 X 2020-03-27,3.979521823852423
8RC2FY4 X 2020-03-28,3.988410983750942
8RC2FY4 X 2020-03-29,4.10624377523605
8RC2FY4 X 2020-03-30,3.814204617062683
8RC2FY4 X 2020-03-31,4.211937241824588
8RC2FY4 X 2020-04-01,4.484776880371388
8RC2FY4 X 2020-04-02,4.558050544831448
8RC2FY4 X 2020-04-03,4.352198280411269
8RC2FY4 X 2020-04-04,4.23612915033582
8V3GY99 X 2020-01-02,4.121734383256554
8V3GY99 X 2020-01-03,4.105417558447934
8V3GY99 X 2020-01-04,3.600672399678096
8V3GY99 X 2020-01-05,3.3927980427495226
8V3GY99 X 2020-01-06,4.162475049305062
8V3GY99 X 2020-01-07,4.592121578139406
8V3GY99 X 2020-01-08,4.304020782669729
8V3GY99 X 2020-01-09,3.928394034414258
8V3GY99 X 2020-01-10,3.662763725686686
8V3GY99 X 2020-01-11,3.921593900811871
8V3GY99 X 2020-01-12,4.305120910713379
8V3GY99 X 2020-01-13,3.804333196970922
8V3GY99 X 2020-01-14,4.000037017108707
8V3GY99 X 2020-01-15,4.190840151869081
8V3GY99 X 2020-01-16,4.094907625419257
8V3GY99 X 2020-01-17,4.601276461229558
8V3GY99 X 2020-01-18,3.9622806687965273
8V3GY99 X 2020-01-19,4.268496039249968
8V3GY99 X 2020-01-20,4.203743481263615
8V3GY99 X 2020-01-21,4.479735775016204
8V3GY99 X 2020-01-22,4.301154727617434
8V3GY99 X 2020-01-23,4.10428030072125
8V3GY99 X 2020-01-24,4.683108907869953
8V3GY99 X 2020-01-25,4.429647648214872
8V3GY99 X 2020-01-26,4.577281710173609
8V3GY99 X 2020-01-27,4.302732468591516
8V3GY99 X 2020-01-28,4.478010223697161
8V3GY99 X 2020-01-29,3.0124029953994977
8V3GY99 X 2020-01-30,3.586571127905115
8V3GY99 X 2020-01-31,3.611990901440306
8V3GY99 X 2020-02-01,3.2380251475341653
8V3GY99 X 2020-02-02,3.2986353304655243
8V3GY99 X 2020-02-03,3.1111956938957883
8V3GY99 X 2020-02-04,2.9758154190834967
8V3GY99 X 2020-02-05,3.0304452372550816
8V3GY99 X 2020-02-06,3.4692885948713115
8V3GY99 X 2020-02-07,3.6761889054281696
8V3GY99 X 2020-02-08,4.419542161702768
8V3GY99 X 2020-02-09,4.290203988534652
8V3GY99 X 2020-02-10,3.2751404117791125
8V3GY99 X 2020-02-11,3.005052561882529
8V3GY99 X 2020-02-12,3.026655380165468
8V3GY99 X 2020-02-13,3.4828400712205196
8V3GY99 X 2020-02-14,3.863420252371556
8V3GY99 X 2020-02-15,3.5960004685378992
8V3GY99 X 2020-02-16,3.836584680577034
8V3GY99 X 2020-02-17,3.692009780921989
8V3GY99 X 2020-02-18,2.9920797034646145
8V3GY99 X 2020-02-19,3.3293519119089163
8V3GY99 X 2020-02-20,3.2821859250601215
8V3GY99 X 2020-02-21,3.393831642769409
8V3GY99 X 2020-02-22,3.441027630305861
8V3GY99 X 2020-02-23,3.2315029101903816
8V3GY99 X 2020-02-24,3.3424315270238085
8V3GY99 X 2020-02-25,3.0983873829879904
8V3GY99 X 2020-02-26,3.2391670362040035
8V3GY99 X 2020-02-27,3.2240272566587516
8V3GY99 X 2020-02-28,3.8211071818629394
8V3GY99 X 2020-02-29,3.650558118643958
8V3GY99 X 2020-03-01,3.5403962963242765
8V3GY99 X 2020-03-02,3.704579154592034
8V3GY99 X 2020-03-03,3.6540926260995885
8V3GY99 X 2020-03-04,3.6112735385253174
8V3GY99 X 2020-03-05,4.0363296917148
8V3GY99 X 2020-03-06,4.060715049042843
8V3GY99 X 2020-03-07,3.554174248034249
8V3GY99 X 2020-03-08,3.6196955741505548
8V3GY99 X 2020-03-09,4.078003877736049
8V3GY99 X 2020-03-10,4.089860971549003
8V3GY99 X 2020-03-11,3.1987693409876625
8V3GY99 X 2020-03-12,3.0260804703069173
8V3GY99 X 2020-03-13,3.743242154260363
8V3GY99 X 2020-03-14,2.9006365720982012
8V3GY99 X 2020-03-15,3.718202227470214
8V3GY99 X 2020-03-16,4.040323748445238
8V3GY99 X 2020-03-17,4.274447230969983
8V3GY99 X 2020-03-18,4.426267492386403
8V3GY99 X 2020-03-19,4.133343397455084
8V3GY99 X 2020-03-20,3.787899498711658
8V3GY99 X 2020-03-21,3.6905497473565285
8V3GY99 X 2020-03-22,3.138798445053881
8V3GY99 X 2020-03-23,3.8670233133007406
8V3GY99 X 2020-03-24,4.151970160944412
8V3GY99 X 2020-03-25,4.09908911041771
8V3GY99 X 2020-03-26,4.151785586526026
8V3GY99 X 2020-03-27,4.29002385149099
8V3GY99 X 2020-03-28,4.4781783162717845
8V3GY99 X 2020-03-29,4.104103331055539
8V3GY99 X 2020-03-30,3.393986653957962
8V3GY99 X 2020-03-31,3.718477011563462
8V3GY99 X 2020-04-01,4.116730454937424
8V3GY99 X 2020-04-02,3.9990502016126843
8V3GY99 X 2020-04-03,4.311178633263495
8V3GY99 X 2020-04-04,4.275578865982765
96AWIMD X 2020-01-02,5.624816343086758
96AWIMD X 2020-01-03,5.428863666302803
96AWIMD X 2020-01-04,5.647356723927427
96AWIMD X 2020-01-05,5.05483346017578
96AWIMD X 2020-01-06,5.286898712131786
96AWIMD X 2020-01-07,5.515644265423235
96AWIMD X 2020-01-08,5.428675253556755
96AWIMD X 2020-01-09,5.437232219950556
96AWIMD X 2020-01-10,5.2190372014813455
96AWIMD X 2020-01-11,5.280888475757131
96AWIMD X 2020-01-12,5.407052165343447
96AWIMD X 2020-01-13,5.251349531467286
96AWIMD X 2020-01-14,5.52726698492218
96AWIMD X 2020-01-15,5.482826897807
96AWIMD X 2020-01-16,5.552022814875122
96AWIMD X 2020-01-17,5.738971421184738
96AWIMD X 2020-01-18,5.4809002727197225
96AWIMD X 2020-01-19,4.409074509184135
96AWIMD X 2020-01-20,5.031097257200763
96AWIMD X 2020-01-21,5.4489491161975865
96AWIMD X 2020-01-22,5.665264447897864
96AWIMD X 2020-01-23,5.523505116109977
96AWIMD X 2020-01-24,5.2889506026882565
96AWIMD X 2020-01-25,5.309106965985446
96AWIMD X 2020-01-26,5.219244158166082
96AWIMD X 2020-01-27,4.939821037627929
96AWIMD X 2020-01-28,5.00409536879193
96AWIMD X 2020-01-29,5.083454365120389
96AWIMD X 2020-01-30,5.090540301405794
96AWIMD X 2020-01-31,5.382478925038464
96AWIMD X 2020-02-01,5.021117621466788
96AWIMD X 2020-02-02,4.240031342309717
96AWIMD X 2020-02-03,5.058686593443036
96AWIMD X 2020-02-04,5.195111171952895
96AWIMD X 2020-02-05,4.82515384448537
96AWIMD X 2020-02-06,4.766705761325948
96AWIMD X 2020-02-07,4.967224191345696
96AWIMD X 2020-02-08,5.108725141956433
96AWIMD X 2020-02-09,4.689597630803317
96AWIMD X 2020-02-10,4.945200107245556
96AWIMD X 2020-02-11,5.211792970844524
96AWIMD X 2020-02-12,5.083120650958462
96AWIMD X 2020-02-13,5.163192352254282
96AWIMD X 2020-02-14,4.869965759275206
96AWIMD X 2020-02-15,4.132105333304022
96AWIMD X 2020-02-16,4.177762277087874
96AWIMD X 2020-02-17,4.187441731665453
96AWIMD X 2020-02-18,4.826745071254935
96AWIMD X 2020-02-19,4.7547775292745875
96AWIMD X 2020-02-20,4.870248860001391
96AWIMD X 2020-02-21,4.486423334448863
96AWIMD X 2020-02-22,4.837570875570069
96AWIMD X 2020-02-23,4.924618314542161
96AWIMD X 2020-02-24,4.7889497195653705
96AWIMD X 2020-02-25,4.971696697356869
96AWIMD X 2020-02-26,4.998502815695977
96AWIMD X 2020-02-27,4.826395269276366
96AWIMD X 2020-02-28,4.4978456524883565
96AWIMD X 2020-02-29,5.077267903758809
96AWIMD X 2020-03-01,4.506549300964514
96AWIMD X 2020-03-02,4.729288624320124
96AWIMD X 2020-03-03,4.576441991738693
96AWIMD X 2020-03-04,4.863245066160175
96AWIMD X 2020-03-05,4.794784155726583
96AWIMD X 2020-03-06,5.0242250934814106
96AWIMD X 2020-03-07,4.940639971719329
96AWIMD X 2020-03-08,4.869771900941673
96AWIMD X 2020-03-09,4.34849171866428
96AWIMD X 2020-03-10,3.9885445209240826
96AWIMD X 2020-03-11,4.353756395408548
96AWIMD X 2020-03-12,4.342096770969545
96AWIMD X 2020-03-13,4.396888723300429
96AWIMD X 2020-03-14,4.617082952715869
96AWIMD X 2020-03-15,4.564544543821667
96AWIMD X 2020-03-16,4.261630530243091
96AWIMD X 2020-03-17,4.453041605290295
96AWIMD X 2020-03-18,4.2603117151466785
96AWIMD X 2020-03-19,4.614618124194748
96AWIMD X 2020-03-20,4.894438003787131
96AWIMD X 2020-03-21,4.69070015261452
96AWIMD X 2020-03-22,4.799328481532314
96AWIMD X 2020-03-23,4.887683395606834
96AWIMD X 2020-03-24,4.881080797858642
96AWIMD X 2020-03-25,4.990274008453188
96AWIMD X 2020-03-26,4.619812336231682
96AWIMD X 2020-03-27,4.599026144939596
96AWIMD X 2020-03-28,4.255520346103903
96AWIMD X 2020-03-29,4.490536975879119
96AWIMD X 2020-03-30,4.271664955569188
96AWIMD X 2020-03-31,4.544845917061212
96AWIMD X 2020-04-01,4.122422885791256
96AWIMD X 2020-04-02,4.336052128013162
96AWIMD X 2020-04-03,4.011489724176199
96AWIMD X 2020-04-04,4.245494117092006
9IOQQ4T X 2020-01-02,4.029273701613012
9IOQQ4T X 2020-01-03,3.3055765826836954
9IOQQ4T X 2020-01-04,3.4267196240061053
9IOQQ4T X 2020-01-05,3.3481889279268433
9IOQQ4T X 2020-01-06,3.7161697793130397
9IOQQ4T X 2020-01-07,3.654301717495775
9IOQQ4T X 2020-01-08,3.1031883927576307
9IOQQ4T X 2020-01-09,3.062827588837834
9IOQQ4T X 2020-01-10,2.83431052388704
9IOQQ4T X 2020-01-11,3.719088367280097
9IOQQ4T X 2020-01-12,3.2418559865708456
9IOQQ4T X 2020-01-13,3.6034248059478844
9IOQQ4T X 2020-01-14,2.778387049370665
9IOQQ4T X 2020-01-15,2.936739564932515
9IOQQ4T X 2020-01-16,3.4046876298761872
9IOQQ4T X 2020-01-17,3.175803786529209
9IOQQ4T X 2020-01-18,2.947845721032223
9IOQQ4T X 2020-01-19,3.6583408791138092
9IOQQ4T X 2020-01-20,3.921103634267066
9IOQQ4T X 2020-01-21,4.202379447519965
9IOQQ4T X 2020-01-22,4.157302170348078
9IOQQ4T X 2020-01-23,4.192361673235254
9IOQQ4T X 2020-01-24,4.350993161760876
9IOQQ4T X 2020-01-25,4.515332436815351
9IOQQ4T X 2020-01-26,4.056729836130387
9IOQQ4T X 2020-01-27,3.387040572311136
9IOQQ4T X 2020-01-28,2.429838847144117
9IOQQ4T X 2020-01-29,3.3593868545468135
9IOQQ4T X 2020-01-30,3.3525108230089846
9IOQQ4T X 2020-01-31,2.945406082962619
9IOQQ4T X 2020-02-01,2.657830031049235
9IOQQ4T X 2020-02-02,3.027967893033722
9IOQQ4T X 2020-02-03,3.170336221255363
9IOQQ4T X 2020-02-04,2.6790459237268727
9IOQQ4T X 2020-02-05,3.5624746647932426
9IOQQ4T X 2020-02-06,3.719078869253334
9IOQQ4T X 2020-02-07,4.355285620774025
9IOQQ4T X 2020-02-08,3.637656316524777
9IOQQ4T X 2020-02-09,2.9975572027996265
9IOQQ4T X 2020-02-10,2.653670970266902
9IOQQ4T X 2020-02-11,2.5392341002216985
9IOQQ4T X 2020-02-12,2.799316429249476
9IOQQ4T X 2020-02-13,2.6423198970576474
9IOQQ4T X 2020-02-14,2.973329598214657
9IOQQ4T X 2020-02-15,2.8863856403664956
9IOQQ4T X 2020-02-16,2.4614388644540317
9IOQQ4T X 2020-02-17,2.5670616259813066
9IOQQ4T X 2020-02-18,3.0295011603924524
9IOQQ4T X 2020-02-19,2.7626668463297634
9IOQQ4T X 2020-02-20,2.653823879150292
9IOQQ4T X 2020-02-21,2.9148957940690523
9IOQQ4T X 2020-02-22,2.7759802679618244
9IOQQ4T X 2020-02-23,2.6754243018968245
9IOQQ4T X 2020-02-24,2.69492428682245
9IOQQ4T X 2020-02-25,2.6002641304968837
9IOQQ4T X 2020-02-26,2.742436232168531
9IOQQ4T X 2020-02-27,2.9444591753202056
9IOQQ4T X 2020-02-28,2.922053715663525
9IOQQ4T X 2020-02-29,3.318410135672222
9IOQQ4T X 2020-03-01,2.6628580303318303
9IOQQ4T X 2020-03-02,3.1236296099328653
9IOQQ4T X 2020-03-03,3.489845081429137
9IOQQ4T X 2020-03-04,3.5899560497512977
9IOQQ4T X 2020-03-05,3.42570453214869
9IOQQ4T X 2020-03-06,3.830135516642084
9IOQQ4T X 2020-03-07,3.942072273969705
9IOQQ4T X 2020-03-08,2.959593677158418
9IOQQ4T X 2020-03-09,3.1645800283767986
9IOQQ4T X 2020-03-10,2.8069299405478256
9IOQQ4T X 2020-03-11,3.1032897696872546
9IOQQ4T X 2020-03-12,2.874522864791854
9IOQQ4T X 2020-03-13,3.2436199192024118
9IOQQ4T X 2020-03-14,3.6837928298511144
9IOQQ4T X 2020-03-15,3.1699745321364725
9IOQQ4T X 2020-03-16,3.7656754186028127
9IOQQ4T X 2020-03-17,3.7772646568357366
9IOQQ4T X 2020-03-18,3.6076043177035597
9IOQQ4T X 2020-03-19,3.6499677228994267
9IOQQ4T X 2020-03-20,3.1732556496866886
9IOQQ4T X 2020-03-21,3.151610718528379
9IOQQ4T X 2020-03-22,3.072476265344639
9IOQQ4T X 2020-03-23,3.5503429691692765
9IOQQ4T X 2020-03-24,3.932385354637388
9IOQQ4T X 2020-03-25,3.9049185434333165
9IOQQ4T X 2020-03-26,4.442992211795074
9IOQQ4T X 2020-03-27,4.224921196864928
9IOQQ4T X 2020-03-28,4.2346020494887
9IOQQ4T X 2020-03-29,3.14016563802838
9IOQQ4T X 2020-03-30,3.1255550746276426
9IOQQ4T X 2020-03-31,3.1701083020464607
9IOQQ4T X 2020-04-01,3.376486715521393
9IOQQ4T X 2020-04-02,3.4401760687773915
9IOQQ4T X 2020-04-03,3.4294736508804373
9IOQQ4T X 2020-04-04,3.54085832549222
9RXF2KR X 2020-01-02,3.5926369774375315
9RXF2KR X 2020-01-03,3.4843572972106585
9RXF2KR X 2020-01-04,3.88934140334786
9RXF2KR X 2020-01-05,3.433964627833254
9RXF2KR X 2020-01-06,3.8892588725810464
9RXF2KR X 2020-01-07,3.7631971479195183
9RXF2KR X 2020-01-08,3.3300357336920072
9RXF2KR X 2020-01-09,3.0528406615326555
9RXF2KR X 2020-01-10,2.9091555042496737
9RXF2KR X 2020-01-11,3.7490594675622226
9RXF2KR X 2020-01-12,3.8708822836610217
9RXF2KR X 2020-01-13,3.6350763456837267
9RXF2KR X 2020-01-14,3.276036727169177
9RXF2KR X 2020-01-15,3.220216311554597
9RXF2KR X 2020-01-16,3.56693662748388
9RXF2KR X 2020-01-17,3.2285238020574534
9RXF2KR X 2020-01-18,3.3788182885167055
9RXF2KR X 2020-01-19,3.825231811113981
9RXF2KR X 2020-01-20,3.768689167121842
9RXF2KR X 2020-01-21,4.010202085649563
9RXF2KR X 2020-01-22,4.110315484461507
9RXF2KR X 2020-01-23,4.402492688787602
9RXF2KR X 2020-01-24,4.437825077392322
9RXF2KR X 2020-01-25,4.238949201003344
9RXF2KR X 2020-01-26,3.9808647184958303
9RXF2KR X 2020-01-27,3.1690919108522144
9RXF2KR X 2020-01-28,2.6704751639281232
9RXF2KR X 2020-01-29,3.142821243271735
9RXF2KR X 2020-01-30,3.4198726515672613
9RXF2KR X 2020-01-31,2.379255441425302
9RXF2KR X 2020-02-01,2.840512036074374
9RXF2KR X 2020-02-02,2.6491902185263303
9RXF2KR X 2020-02-03,3.2187229006172995
9RXF2KR X 2020-02-04,2.8596285349581283
9RXF2KR X 2020-02-05,3.6492969371954747
9RXF2KR X 2020-02-06,3.6416946844380007
9RXF2KR X 2020-02-07,3.8683163545123556
9RXF2KR X 2020-02-08,3.798760524843118
9RXF2KR X 2020-02-09,3.1436783342857932
9RXF2KR X 2020-02-11,3.2458270410469487
9RXF2KR X 2020-02-12,3.0717456694279988
9RXF2KR X 2020-02-13,3.1993646440316166
9RXF2KR X 2020-02-14,3.387710691777952
9RXF2KR X 2020-02-15,3.3348356410852404
9RXF2KR X 2020-02-16,3.2333762686392484
9RXF2KR X 2020-02-17,3.033755652406626
9RXF2KR X 2020-02-18,3.114876652217985
9RXF2KR X 2020-02-19,3.150774315298058
9RXF2KR X 2020-02-20,2.8820410988108516
9RXF2KR X 2020-02-21,3.7790407982797305
9RXF2KR X 2020-02-22,3.7887131837035293
9RXF2KR X 2020-02-23,2.6770178477479902
9RXF2KR X 2020-02-24,2.489252269944142
9RXF2KR X 2020-02-25,2.787746049296234
9RXF2KR X 2020-02-26,3.157895189127351
9RXF2KR X 2020-02-27,3.3017268085330267
9RXF2KR X 2020-02-28,3.4784211898660464
9RXF2KR X 2020-02-29,3.240655416477513
9RXF2KR X 2020-03-01,2.9338310189466767
9RXF2KR X 2020-03-02,2.9632555925696358
9RXF2KR X 2020-03-03,3.1841751551472046
9RXF2KR X 2020-03-04,3.3277342405071595
9RXF2KR X 2020-03-05,2.9465294017923283
9RXF2KR X 2020-03-06,3.0910128553032097
9RXF2KR X 2020-03-07,3.641376885912768
9RXF2KR X 2020-03-08,3.3845339645209105
9RXF2KR X 2020-03-09,3.3995116598104502
9RXF2KR X 2020-03-10,2.854597737032022
9RXF2KR X 2020-03-11,2.827278090062082
9RXF2KR X 2020-03-12,3.0368257654083437
9RXF2KR X 2020-03-13,3.39292368336491
9RXF2KR X 2020-03-14,3.9792362316227576
9RXF2KR X 2020-03-15,3.5570718475377423
9RXF2KR X 2020-03-16,3.7038654171820022
9RXF2KR X 2020-03-17,3.9891241599790863
9RXF2KR X 2020-03-18,3.8558261202529067
9RXF2KR X 2020-03-19,4.044635067214748
9RXF2KR X 2020-03-20,3.9618945212818097
9RXF2KR X 2020-03-21,3.8433908210975085
9RXF2KR X 2020-03-22,3.7508076140106095
9RXF2KR X 2020-03-23,3.5354247105697887
9RXF2KR X 2020-03-24,4.00666012298784
9RXF2KR X 2020-03-25,3.806721726891162
9RXF2KR X 2020-03-26,3.6875554065299685
9RXF2KR X 2020-03-27,4.064084438079692
9RXF2KR X 2020-03-28,4.884859573319857
9RXF2KR X 2020-03-29,2.9438785879149996
9RXF2KR X 2020-03-30,2.9291897456490283
9RXF2KR X 2020-03-31,3.569578414149155
9RXF2KR X 2020-04-01,3.6241973197889026
9RXF2KR X 2020-04-02,3.788619142270088
9RXF2KR X 2020-04-03,3.6874439044887373
9RXF2KR X 2020-04-04,3.7199168901784914
9VUX9AI X 2020-01-02,4.160490798499573
9VUX9AI X 2020-01-03,4.305771849674752
9VUX9AI X 2020-01-04,4.1572509414107754
9VUX9AI X 2020-01-05,3.7538309016890397
9VUX9AI X 2020-01-06,3.98199415244044
9VUX9AI X 2020-01-07,4.145282186141174
9VUX9AI X 2020-01-08,4.557681642403579
